frac_A,frac_ads
0.1265904791453896,0.213264003642032
0.20966794687515813,0.3803995828376438
0.2989403784691773,0.5059188490079254
0.366492387162532,0.6367925898307859
0.5030577701127691,0.6882458202657893
0.5650880214208778,0.8151073351525894
0.6481909221139369,0.8154349694968606
0.6936200676003104,0.8345946433989121
0.719003510133329,0.8590852852750913
0.7632766267340946,0.8976960526896948
