c,zeta
1e-05,-151.25355205800614
1.0974987654930568e-05,-150.3306166692643
1.2045035402587812e-05,-149.3978089318428
1.3219411484660286e-05,-148.45544840766826
1.4508287784959402e-05,-147.50382984330818
1.5922827933410938e-05,-146.5432241534504
1.747528400007683e-05,-145.57387950195587
1.917910261672489e-05,-144.59602245148938
2.104904144512022e-05,-143.6098591569281
2.310129700083158e-05,-142.615576581645
2.5353644939701114e-05,-141.61334371929792
2.782559402207126e-05,-140.60331280692733
3.053855508833412e-05,-139.58562051795846
3.351602650938841e-05,-138.56038912615233
3.678379771828634e-05,-137.52772763364456
4.037017258596558e-05,-136.4877328580096
4.430621457583878e-05,-135.44049047479552
4.8626015800653536e-05,-134.38607601322906
5.3366992312063123e-05,-133.32455580382918
5.8570208180566735e-05,-132.25598787750292
6.428073117284319e-05,-131.18042281636738
7.054802310718646e-05,-130.09790455706977
7.742636826811278e-05,-129.00847114778188
8.497534359086438e-05,-127.91215546034357
9.326033468832199e-05,-126.80898585925138
0.00010235310218990269,-125.69898682932903
0.00011233240329780277,-124.58217956400956
0.0001232846739442066,-123.45858251619799
0.00013530477745798074,-122.32821191369622
0.0001484968262254465,-121.19108224114068
0.00016297508346206434,-120.04720669036924
0.0001788649529057435,-118.89659758106865
0.00019630406500402724,-117.73926675348727
0.00021544346900318845,-116.57522593491882
0.00023644894126454073,-115.40448708158522
0.00025950242113997375,-114.22706269746284
0.0002848035868435802,-113.04296613152155
0.00031257158496882353,-111.85221185476777
0.0003430469286314919,-110.6548157184177
0.00037649358067924713,-109.45079519446637
0.00041320124001153384,-108.24016959986695
0.00045348785081285824,-107.02296030550126
0.0004977023564332114,-105.79919093109586
0.0005462277217684342,-104.56888752723565
0.0005994842503189409,-103.33207874563895
0.0006579332246575682,-102.08879599889673
0.0007220809018385471,-100.83907361094003
0.0007924828983539178,-99.58294895959632
0.0008697490026177834,-98.32046261272295
0.0009545484566618347,-97.05165845957843
0.001047615752789665,-95.77658383930915
0.0011497569953977367,-94.49528966870186
0.0012618568830660211,-93.20783057168653
0.0013848863713938732,-91.91426501348025
0.0015199110829529348,-90.61465544274657
0.0016681005372000592,-89.3090684457228
0.0018307382802953698,-87.99757491694089
0.002009233002565048,-86.68025025195605
0.0022051307399030455,-85.35717456840426
0.0024201282647943836,-84.02843296274557
0.0026560877829466868,-82.69411581122311
0.0029150530628251786,-81.35431912487945
0.0031992671377973846,-80.00914496992054
0.0035111917342151347,-78.65870196629882
0.0038535285937105314,-77.3031058790764
0.0042292428743894986,-75.94248031890719
0.004641588833612782,-74.57695756979075
0.0050941380148163806,-73.2066795640435
0.005590810182512228,-71.8317990261148
0.006135907273413176,-70.45248080833737
0.006734150657750828,-69.06890344279631
0.007390722033525783,-67.68126093404967
0.008111308307896872,-66.28976481722324
0.008902150854450393,-64.89464650477328
0.009770099572992257,-63.496159942678865
0.010722672220103242,-62.094584592664454
0.011768119524349991,-60.690228750934295
0.01291549665014884,-59.28343320547622
0.014174741629268062,-57.874575222964815
0.015556761439304723,-56.46407284240347
0.01707352647470692,-55.05238943575996
0.018738174228603847,-53.6400384759751
0.020565123083486535,-52.22758843009801
0.022570197196339216,-50.81566767041922
0.024770763559917114,-49.40496927016274
0.02718588242732943,-47.99625552375102
0.029836472402833405,-46.59036200643025
0.032745491628777317,-45.188200966057586
0.03593813663804629,-43.79076382329502
0.0394420605943766,-42.399122547681756
0.043287612810830614,-41.01442967838849
0.04750810162102798,-39.63791677196519
0.0521400828799969,-38.270891086629696
0.0572236765935022,-36.91473035436395
0.0628029144183426,-35.57087554801796
0.06892612104349702,-34.24082161928349
0.07564633275546291,-32.92610626202545
0.08302175681319753,-31.62829684008314
0.09111627561154896,-30.348975704315315
0.1,-29.089724204792407
