c,zeta
1e-05,-140.4661020723829
1.0974987654930568e-05,-139.6175189564929
1.2045035402587812e-05,-138.75377271124196
1.3219411484660286e-05,-137.87514834789278
1.4508287784959402e-05,-136.98188693843338
1.5922827933410938e-05,-136.07418331612263
1.747528400007683e-05,-135.15218418423208
1.917910261672489e-05,-134.21598658704082
2.104904144512022e-05,-133.26563670145006
2.310129700083158e-05,-132.30112891358667
2.5353644939701114e-05,-131.32240515211285
2.782559402207126e-05,-130.3293544583123
3.053855508833412e-05,-129.3218127821261
3.351602650938841e-05,-128.29956300292415
3.678379771828634e-05,-127.26233518368448
4.037017258596558e-05,-126.20980707725995
4.430621457583878e-05,-125.14160491326915
4.8626015800653536e-05,-124.05730450368235
5.3366992312063123e-05,-122.95643271410975
5.8570208180566735e-05,-121.83846935580851
6.428073117284319e-05,-120.7028495601826
7.054802310718646e-05,-119.54896670260824
7.742636826811278e-05,-118.37617594529793
8.497534359086438e-05,-117.18379846909835
9.326033468832199e-05,-115.97112646101948
0.00010235310218990269,-114.73742891737406
0.00011233240329780277,-113.48195831113793
0.0001232846739442066,-112.2039581561184
0.00013530477745798074,-110.90267147950574
0.0001484968262254465,-109.57735018837776
0.00016297508346206434,-108.22726528507484
0.0001788649529057435,-106.851717851784
0.00019630406500402724,-105.45005068733525
0.00021544346900318845,-104.02166044073684
0.00023644894126454073,-102.56601004844215
0.00025950242113997375,-101.0826412481174
0.0002848035868435802,-99.57118691340796
0.00031257158496882353,-98.03138293448444
0.0003430469286314919,-96.46307936036568
0.00037649358067924713,-94.86625052305254
0.00041320124001153384,-93.24100388148148
0.00045348785081285824,-91.58758735536698
0.0004977023564332114,-89.90639496421979
0.0005462277217684342,-88.1979706431237
0.0005994842503189409,-86.46301017116113
0.0006579332246575682,-84.70236121683703
0.0007220809018385471,-82.91702157312987
0.0007924828983539178,-81.10813571851212
0.0008697490026177834,-79.27698989536981
0.0009545484566618347,-77.42500594033649
0.001047615752789665,-75.55373412975271
0.0011497569953977367,-73.66484531650731
0.0012618568830660211,-71.7601226318152
0.0013848863713938732,-69.84145300804283
0.0015199110829529348,-67.91081874838832
0.0016681005372000592,-65.97028932862399
0.0018307382802953698,-64.02201356813998
0.002009233002565048,-62.06821225526093
0.0022051307399030455,-60.11117125821353
0.0024201282647943836,-58.15323510092416
0.0026560877829466868,-56.19680093437772
0.0029150530628251786,-54.24431279155343
0.0031992671377973846,-52.2982559785217
0.0035111917342151347,-50.36115142736345
0.0038535285937105314,-48.43554981903722
0.0042292428743894986,-46.52402527681039
0.004641588833612782,-44.62916843374171
0.0050941380148163806,-42.75357869111668
0.005590810182512228,-40.89985550855751
0.006135907273413176,-39.07058860033422
0.006734150657750828,-37.26834695540096
0.007390722033525783,-35.495666649642565
0.008111308307896872,-33.7550374760401
0.008902150854450393,-32.04888847974626
0.009770099572992257,-30.37957254771768
0.010722672220103242,-28.7493502635278
0.011768119524349991,-27.160373293969645
0.01291549665014884,-25.614667621749756
0.014174741629268062,-24.114116974868622
0.015556761439304723,-22.660446825622664
0.01707352647470692,-21.25520933873807
0.018738174228603847,-19.899769638158467
0.020565123083486535,-18.59529373576101
0.022570197196339216,-17.34273842422194
0.024770763559917114,-16.142843382882983
0.02718588242732943,-14.99612568310649
0.029836472402833405,-13.902876812084271
0.032745491628777317,-12.863162265398213
0.03593813663804629,-11.876823692608061
0.0394420605943766,-10.943483520025934
0.043287612810830614,-10.062551923071798
0.04750810162102798,-9.233235978670006
0.0521400828799969,-8.454550796518744
0.0572236765935022,-7.725332406252718
0.0628029144183426,-7.0442521642804214
0.06892612104349702,-6.409832437614861
0.07564633275546291,-5.820463320295327
0.08302175681319753,-5.274420139028924
0.09111627561154896,-4.769881506802697
0.1,-4.30494768529423
