c,zeta
1e-05,-128.51609151839648
1.0974987654930568e-05,-127.78648157252184
1.2045035402587812e-05,-127.03793385418594
1.3219411484660286e-05,-126.27087419569067
1.4508287784959402e-05,-125.48571344502649
1.5922827933410938e-05,-124.68284067688391
1.747528400007683e-05,-123.8626170232162
1.917910261672489e-05,-123.02537014352757
2.104904144512022e-05,-122.17138933631796
2.310129700083158e-05,-121.30092127850205
2.5353644939701114e-05,-120.4141663691967
2.782559402207126e-05,-119.51127564788727
3.053855508833412e-05,-118.59234825432746
3.351602650938841e-05,-117.65742939819602
3.678379771828634e-05,-116.70650881006016
4.037017258596558e-05,-115.73951965111291
4.430621457583878e-05,-114.75633786692775
4.8626015800653536e-05,-113.75678197970446
5.3366992312063123e-05,-112.7406133236332
5.8570208180566735e-05,-111.70753673867318
6.428073117284319e-05,-110.65720174875345
7.054802310718646e-05,-109.58920426071128
7.742636826811278e-05,-108.5030888296726
8.497534359086438e-05,-107.39835154455287
9.326033468832199e-05,-106.27444359335365
0.00010235310218990269,-105.13077557132874
0.00011233240329780277,-103.96672259530882
0.0001232846739442066,-102.78163028385119
0.00013530477745798074,-101.57482165484605
0.0001484968262254465,-100.34560497925762
0.00016297508346206434,-99.09328261144387
0.0001788649529057435,-97.817160792855
0.00019630406500402724,-96.51656039702218
0.00021544346900318845,-95.19082855015903
0.00023644894126454073,-93.8393510243878
0.00025950242113997375,-92.46156526103267
0.0002848035868435802,-91.05697384151492
0.00031257158496882353,-89.62515818546514
0.0003430469286314919,-88.1657922223927
0.00037649358067924713,-86.67865575731857
0.00041320124001153384,-85.1636472348608
0.00045348785081285824,-83.62079560255644
0.0004977023564332114,-82.05027098429855
0.0005462277217684342,-80.45239389934059
0.0005994842503189409,-78.82764280091483
0.0006579332246575682,-77.17665975957227
0.0007220809018385471,-75.5002541771377
0.0007924828983539178,-73.79940448404527
0.0008697490026177834,-72.07525784146281
0.0009545484566618347,-70.32912793548091
0.001047615752789665,-68.5624910092939
0.0011497569953977367,-66.77698032694292
0.0012618568830660211,-64.97437929586218
0.0013848863713938732,-63.15661349341947
0.0015199110829529348,-61.32574184434755
0.0016681005372000592,-59.4839471821505
0.0018307382802953698,-57.63352640004585
0.002009233002565048,-55.7768803584733
0.0022051307399030455,-53.91650366991789
0.0024201282647943836,-52.054974431377964
0.0026560877829466868,-50.194943923857274
0.0029150530628251786,-48.3391262502339
0.0031992671377973846,-46.4902878408533
0.0035111917342151347,-44.6512367227887
0.0038535285937105314,-42.82481142599711
0.0042292428743894986,-41.0138693889928
0.004641588833612782,-39.22127472900079
0.0050941380148163806,-37.449885257007026
0.005590810182512228,-35.70253864620564
0.006135907273413176,-33.982037701905526
0.006734150657750828,-32.291134730198195
0.007390722033525783,-30.632515059163765
0.008111308307896872,-29.008779827128066
0.008902150854450393,-27.42242821404918
0.009770099572992257,-25.875839350843464
0.010722672220103242,-24.37125419362097
0.011768119524349991,-22.91075769194839
0.01291549665014884,-21.4962616094038
0.014174741629268062,-20.129488368693107
0.015556761439304723,-18.81195629129248
0.01707352647470692,-17.544966582942585
0.018738174228603847,-16.329592382508892
0.020565123083486535,-15.166670144918282
0.022570197196339216,-14.056793572149601
0.024770763559917114,-13.000310243156324
0.02718588242732943,-11.997321027864851
0.029836472402833405,-11.047682305532069
0.032745491628777317,-10.15101094671654
0.03593813663804629,-9.306691963064088
0.0394420605943766,-8.513888681237555
0.043287612810830614,-7.771555256906995
0.04750810162102798,-7.078451311219478
0.0521400828799969,-6.433158444495826
0.0572236765935022,-5.834098358702425
0.0628029144183426,-5.279552300266302
0.06892612104349702,-70.13459168195863
0.07564633275546291,-71.77095979784836
0.08302175681319753,-3.8641380348797196
0.09111627561154896,-3.468379637895849
0.1,-3.1071678370469655
