frac_A,frac_ads
-0.04928581203166978,0.1839931090751992
-0.005114202618155921,0.3663223833166671
0.002217436175378606,0.5317482901955286
0.06962641827930269,0.6747551927375701
0.3294751349020991,0.7100863167478871
0.433993103612075,0.7932183732986512
0.5812166544291176,0.735332119200447
0.6155149227860002,0.8479343930861205
0.7267641416675705,0.849629631774092
