frac_A,frac_ads
-0.008645490821834637,0.22577080335470273
0.007391823233439378,0.4612413535142582
0.036555100050201454,0.6469966770843094
0.14970378209423327,0.8006042121483029
0.34123848746874363,0.9093761111595903
0.4775800863012477,0.9696931241304587
0.6308611583121206,0.8397451424660094
0.711763580868663,0.8107513460258333
0.6355029107541876,1.1263066627931266
0.7321432486399463,0.9835903822654778
