105.7692308,110.9170306,116.1572052
221.1538462,222.2707424,223.580786
331.7307692,331.0043668,316.5938865
456.7307692,425.3275109,403.0567686
663.4615385,447.5982533,425.3275109
875,500,477.7292576
1072.115385,456.768559,443.6681223
1331.730769,522.2707424,514.4104803
1822.115385,514.4104803,517.0305677
