D,F/R_pH_low,F/R_pH_mid,F/R_pH_high
0.1,5438.249448257934,7338.701944009305,9272.384010070555
0.2,4357.738818782526,5916.75908397091,7491.096222252323
0.3,3673.082606208311,5012.750972257099,6360.44792233498
0.4,3165.629354540946,4340.039641361879,5518.5890244697775
0.5,2768.1077853365937,3811.130296726199,4856.150302743951
0.6,2443.312977587994,3377.501019756389,4312.491347720992
0.7,2171.3187608489943,3013.2361628995673,3855.322386095739
0.7999999999999999,1939.2227101776198,2701.5135259897124,3463.6793264786093
0.8999999999999999,1738.4812412027072,2431.1788798084453,3123.669505312588
0.9999999999999999,1563.0318247644861,2194.3030561685637,2825.415710246166
1.0999999999999999,1408.4308043556382,1985.0644609056183,2561.666117240574
1.2,1271.3064910486057,1799.0386216845766,2326.908789477292
1.3,1149.0503737984131,1632.7969441423493,2116.8717570673234
1.4000000000000001,1039.5485157934943,1483.5580777679786,1928.091023227953
1.5000000000000002,941.1464372606605,1349.140660930949,1757.8477297460765
1.6000000000000003,852.443031812983,1227.6963873406019,1603.8398293091018
1.7000000000000004,772.2818841097791,1117.6976056631245,1464.1643155333043
1.8000000000000005,699.6886054293075,1017.8556439373993,1337.2159097972337
1.9000000000000006,633.8325615584572,927.0707515553754,1221.624703781392
2.0000000000000004,573.997859945118,844.3941313454151,1116.2088743064314
2.1000000000000005,519.5628703811615,769.001077988717,1019.9411631655908
2.2000000000000006,469.99396513675237,700.182452916493,931.9377749379314
2.3000000000000007,424.80271964271253,637.2894124305561,851.3908066079675
2.400000000000001,383.5855986946882,579.7839198599991,777.628932444416
2.500000000000001,345.96376056417375,527.1613504126278,710.0232876597566
2.600000000000001,311.6087212247132,478.9831695683089,648.0267614437779
2.700000000000001,280.22400813519056,434.85320665932636,591.1459458845826
2.800000000000001,251.5866879231827,394.4712521212113,539.0015488233117
2.9000000000000012,225.33680175741495,357.3597402650759,491.0041898153421
3.0000000000000013,201.37928984645984,323.3876519417038,446.98452755602295
3.1000000000000014,179.47910944934122,292.23950206900474,406.54941982640355
3.2000000000000015,159.46322685491828,263.68111038448075,369.4054656647888
3.3000000000000016,141.16989650277964,237.49641443047508,335.28184786748943
3.4000000000000017,124.452934421804,213.48791555629728,303.9308416955345
3.5000000000000018,109.181679128561,191.47766527523825,275.1295493815935
3.6000000000000014,95.23632811590778,171.30454303459976,248.6734235063101
3.7000000000000015,82.50431216719626,152.81565241401265,224.3720932441583
3.8000000000000016,70.90940972218974,135.90622908840228,202.09209064077987
3.9000000000000017,60.29021821604665,120.36026192781551,181.5634732499612
4.000000000000002,50.63250892491653,106.15456429205038,162.75428830533278
4.100000000000002,41.833487719790064,93.1503243119829,145.49013871118999
4.200000000000002,33.82531352622661,81.25458707359806,129.6532196956553
4.3000000000000025,26.542326288486446,70.37751449554645,115.12975619078412
4.400000000000002,19.923354616640278,60.43533549631137,101.81357547900997
4.500000000000003,13.915079275214923,51.35470403032968,89.61144238378957
4.600000000000002,8.457361287867203,43.053463628106876,78.41929805893277
4.700000000000002,3.533121569130498,35.506404625501666,68.20389372981445
4.8000000000000025,-0.9300053891259108,28.615460581642292,58.84150672674763
4.900000000000002,-4.960560256899365,22.34052781608612,50.28050165493134
5.000000000000003,-8.594215097469712,16.63221766937122,42.457784516887955
6.000000000000003,-29.19311157101462,-17.759992681592145,-6.0255687517704315
7.000000000000003,-33.94358790137204,-28.77656756450366,-23.465683630249284
8.000000000000002,-32.59606545494683,-30.26406947667198,-27.865392530241685
9.000000000000004,-29.279304795663936,-28.22798447926474,-27.146129410626134
10.000000000000004,-25.64701377689855,-25.173310262531913,-24.68575279996995
11.000000000000004,-22.300110035708528,-22.08673324436841,-21.86709514245941
12.000000000000005,-19.40547649563181,-19.30937789554745,-19.21045545483975
13.000000000000005,-16.96312055367898,-16.919848278094697,-16.875303829248242
14.000000000000007,-14.9179214804303,-14.89844119601371,-14.878388215786666
15.000000000000005,-13.204142343931792,-13.19537762360962,-13.186355302220123
16.000000000000004,-11.761369972221138,-11.757430812482529,-11.753375943001545
17.000000000000004,-10.538905004729322,-10.537139109225988,-10.535321352594464
18.000000000000004,-9.495768758781212,-9.494981572651307,-9.494171259003338
19.0,-8.59933001163468,-8.598983570074793,-8.598626966682998
20.0,-7.82369684038011,-7.823548889526971,-7.823396608184333
21.0,-7.148277212964336,-7.1482186726012475,-7.148158422218392
22.0,-6.556605739560725,-6.556587405622507,-6.556568534957526
