D,F/R_pH_low,F/R_pH_mid,F/R_pH_high
0.1,3831.0589014017687,4488.470324058394,4951.2176719254885
0.2,3709.114592003569,4323.12050518129,4753.707061557362
0.3,3632.939222365305,4215.2530605453785,4622.467628868975
0.4,3572.317781378794,4128.639346945271,4516.74976573977
0.5,3519.225437609247,4053.28597639433,4425.089523428709
0.6,3469.75619568652,3984.1820764528866,4341.632635959977
0.7,3422.272304668662,3919.054831719503,4263.641887734488
0.7999999999999999,3375.9341450910006,3856.6478978562986,4189.54540329942
0.8999999999999999,3330.344270261286,3796.2760413486762,4118.442532510969
0.9999999999999999,3285.3139902858916,3737.541417985633,4049.778399434487
1.0999999999999999,3240.766991379887,3680.2095499853826,3983.2002805800967
1.2,3196.6826780605015,3624.136740785154,3918.4725768638805
1.3,3153.068199978187,3569.2323590045994,3855.431581636337
1.4000000000000001,3109.9428288777835,3515.4359774848026,3793.957523015604
1.5000000000000002,3067.3298326953613,3462.7060423277035,3733.9599897058515
1.6000000000000003,3025.2510289040824,3411.0118233049234,3675.3674309661874
1.7000000000000004,2983.738995443389,3360.3362745626378,3618.1291122940625
1.8000000000000005,2942.803865914068,3310.6503991703917,3562.185637242968
1.9000000000000006,2902.457583941565,3261.9309155438436,3507.487807085268
2.0000000000000004,2862.7089409446994,3214.1581822294374,3453.9936787826036
2.1000000000000005,2823.5672166883314,3167.316265622265,3401.6681259652432
2.2000000000000006,2785.0335084092935,3121.383390205806,3350.4822022227113
2.3000000000000007,2747.12445702163,3076.355804633961,3300.3873335175267
2.400000000000001,2709.832494356695,3032.206603662634,3251.373224602801
2.500000000000001,2673.1545534506313,2988.916269625804,3203.397617502062
2.600000000000001,2637.086276515027,2946.465540462265,3156.430139025729
2.700000000000001,2601.621662940598,2904.8345812241146,3110.440818103883
2.800000000000001,2566.7530657195757,2864.0031688007625,3065.4001508572037
2.9000000000000012,2532.471619258812,2823.951103418008,3021.279439629105
3.0000000000000013,2498.768717817264,2784.6603129795226,2978.053030798345
3.1000000000000014,2465.636044494683,2746.112643958017,2935.6957742106947
3.2000000000000015,2433.0634514446338,2708.289457323193,2894.182500357877
3.3000000000000016,2401.04303494184,2671.175141479377,2853.491861061685
3.4000000000000017,2369.566296180121,2634.753731014434,2813.6025178939212
3.5000000000000018,2338.6238111991447,2599.0088571558067,2774.493040385602
3.6000000000000014,2308.205757043189,2563.930977420954,2736.1498979978205
3.7000000000000015,2278.30201072353,2529.4898491349595,2698.5368437641346
3.8000000000000016,2248.9018639074384,2495.6711477613294,2661.638786415084
3.9000000000000017,2219.994082438137,2462.4691061263507,2625.4374660850813
4.000000000000002,2191.5675919013106,2429.8618241355994,2589.9162493675803
4.100000000000002,2163.610275689606,2397.832305649283,2555.0512275730885
4.200000000000002,2136.1123361320897,2366.3668377538334,2520.8255259553443
4.3000000000000025,2109.0660594315277,2335.453962740825,2487.2249203817164
4.400000000000002,2082.4635032932924,2305.083526598021,2454.2367654494983
4.500000000000003,2056.2961532518407,2275.2387070044942,2421.845411965007
4.600000000000002,2030.5552991722186,2245.912073231122,2390.028591911997
4.700000000000002,2005.2312464150773,2217.088849660393,2358.781714901629
4.8000000000000025,1980.3146004825392,2188.756350246699,2328.085436238114
4.900000000000002,1955.7964743505815,2160.9025999762102,2297.9255706158356
5.000000000000003,1931.6673259710453,2133.5151462099248,2268.2874734531183
6.000000000000003,1710.0891603445157,1883.1009538683531,1998.0376058300976
7.000000000000003,1519.6096298913208,1669.2762206667612,1768.2725515655475
8.000000000000002,1354.627965525347,1485.065866731317,1571.0183099763954
9.000000000000004,1210.784197327886,1325.1650461453187,1400.2883990710855
10.000000000000004,1084.6546891249563,1185.475133484881,1251.500709982076
11.000000000000004,973.5150905794743,1062.7742622580577,1121.0796915671472
12.000000000000005,875.1702612868263,954.4925930942961,1006.1904289337814
13.000000000000005,787.830159602367,858.5513531848966,904.5515570149986
14.000000000000007,710.0193048264878,773.2495549912653,814.3046648751802
15.000000000000005,640.5093134375809,697.1800969837232,733.9185522562511
16.000000000000004,578.2683481750225,629.1677287111802,662.1188716755472
17.000000000000004,522.4226407194525,568.2223526592526,597.8355175211304
18.000000000000004,472.22684569991213,513.5033581975858,540.1627477998284
19.0,427.0409076323284,464.29193903003284,488.32819206028086
20.0,386.31178962119,419.9695076601844,441.66878659419007
21.0,349.55897770894074,380.0006950541037,399.61195138760957
22.0,316.3628713099219,343.91949174999974,361.66042373999414
22.999999999999996,286.355381803371,311.3182894874956,327.38016161272844
23.999999999999996,259.21219982278274,281.83907399198824,296.3905862571818
24.999999999999996,234.6465185667595,255.16602338096257,268.3565067640693
25.999999999999993,212.40377516838464,231.01952515442443,242.981692676885
26.999999999999993,192.25731110891337,209.15115059185254,220.00334893240614
27.999999999999993,174.00477633362644,189.3394958388225,199.1874953962013
28.999999999999993,157.46500598375363,171.38678267544205,180.3253301409148
29.99999999999999,142.47540037975116,155.11576616765856,163.22998503607158
30.999999999999993,128.88977929995616,140.3672544207434,147.7338021292599
31.999999999999996,116.57644923529631,126.9980807134632,133.68604535498653
33.0,105.4165741362614,114.87919288635291,120.95102835734535
34.0,95.30277281560066,103.89403239153262,109.40626069356804
35.0,86.13789683843252,93.9372974343326,98.94111060205445
36.00000000000001,77.83400123609698,84.91369068218751,89.45548598784923
37.00000000000001,70.31134403096094,76.73681936257547,80.85869316418626
38.00000000000001,63.497590081620004,69.32840187422738,73.06863698742067
39.000000000000014,57.327104804462714,62.6173609509172,66.01078041937622
40.000000000000014,51.74027859818267,56.539247887094824,59.61745285226246
41.000000000000014,46.6829927350153,51.035514538684275,53.82721533910124
42.00000000000002,42.10609019121628,46.05292307590029,48.58434119611238
43.00000000000002,37.964869894560195,41.543121364747265,43.83807873375236
44.00000000000002,34.21873151693146,37.462218189651466,39.54237075158341
45.00000000000003,30.830775242613363,33.77024960110974,35.65534199709961
46.00000000000003,27.767508324302433,30.4309387408169,32.13892504902803
47.00000000000003,24.998469730563592,27.41133549665125,28.958551893697347
48.000000000000036,22.495994014079425,24.681484422853515,26.082795806103938
49.000000000000036,20.234982045706197,22.214167604744294,23.483091139395587
50.000000000000036,18.192617013645986,19.98466819808897,21.13349048225239
51.00000000000004,16.34819769241749,17.970532995075896,19.010441606996547
52.00000000000004,14.682941613809891,16.151406912158464,17.092570018281137
53.00000000000004,13.179803254019204,14.508799262196042,15.360435495060186
54.00000000000005,11.823336843710827,13.025927367582542,13.796427318560704
55.00000000000005,10.599518611637581,11.687569564883162,12.3845680485789
56.00000000000005,9.495644762214656,10.479944362095962,11.110343574185903
57.00000000000006,8.500198494709288,9.39053548273468,9.960617098987152
58.00000000000006,7.60275666615403,8.408000911165471,8.923470228368481
59.00000000000006,6.7938771656240124,7.522083676746425,7.9881050725017095
60.000000000000064,6.065000816940274,6.723470566139989,7.1447332107506645
61.00000000000006,5.408385999530837,6.003744530546097,6.3844972546796654
62.00000000000005,4.817035274756739,5.355279158574989,5.699375662377207
63.00000000000005,4.284602396652767,4.771175905535888,5.0821041686928705
64.00000000000004,3.805360066574268,4.245188802814498,4.526111490624999
65.00000000000004,3.374122831538217,3.771668723440535,4.025450727680718
66.00000000000003,2.9862037989776105,3.3455085162738984,3.5747426444601436
67.00000000000003,2.637367878570494,2.9620891584649622,3.169125912440925
68.00000000000003,2.32378660333374,2.6172348104112966,2.8042030523437282
69.00000000000003,2.0419996199534456,2.3071733137551185,2.4759972268603927
70.00000000000001,1.788882412464821,2.0284955229035475,2.1809143019987456
71.00000000000001,1.5616130205534453,1.778120316160898,1.9157098359166438
72.00000000000001,1.357642972042427,1.5532645848308624,1.677453046212024
73.0,1.1746711254600528,1.351414564633485,1.4634916163581628
74.0,1.01062030146327,1.1703027211200434,1.2714328831711694
75.0,0.8636153926471953,1.0078807616518832,1.0991196672730943
75.99999999999999,0.7319640246000114,0.8622977364661615,0.9445982110002266
76.99999999999999,0.6141399998781198,0.7318841838174718,0.8061097237891653
77.99999999999999,0.5087659866694665,0.6151358938470332,0.6820649230667316
78.99999999999999,0.4145994044256391,0.510691978121995,0.5710292700224026
79.99999999999997,0.3305190468590068,0.4173261474302174,0.4717088366174751
80.99999999999997,0.2555140598971814,0.33393361688722056,0.38293686033467833
81.99999999999997,0.18867363408871687,0.25951517756262765,0.3036601626357791
82.99999999999996,0.12917617388248695,0.193171948871675,0.23292807153095998
83.99999999999996,0.07628023674488509,0.13409218303132392,0.1698843471103511
84.99999999999996,0.029318317452009288,0.08154468874662507,0.11375643951121919
85.99999999999994,-0.01231085795974394,0.03487013775359019,0.06384775981692127
86.99999999999994,-0.049150212865836554,-0.006526017424222709,0.019530519113269546
87.99999999999994,-0.08168793843524647,-0.04317964306822554,-0.019761361140343547
88.99999999999994,-0.110364249690813,-0.07557349018838061,-0.05453788012863686
89.99999999999993,-0.13557584391810873,-0.10414258484898929,-0.0852587669100437
90.99999999999993,-0.15767958967865248,-0.12927881255462245,-0.1123382499646279
91.99999999999993,-0.17699712685436172,-0.15133512340409003,-0.13614939327706893
92.99999999999991,-0.19381799028723357,-0.17062947041421966,-0.1570284744368567
93.99999999999991,-0.2084026797562709,-0.18744812571896177,-0.17527821098347446
94.99999999999991,-0.2209857573316813,-0.20204886238409242,-0.19117125552822162
95.9999999999999,-0.2317784828990423,-0.21466369032215404,-0.20495309286206959
96.9999999999999,-0.24097076439429377,-0.2255014662261806,-0.21684471977042827
97.9999999999999,-0.24873345544123768,-0.23475017909108015,-0.2270450560202524
98.9999999999999,-0.255220221484671,-0.24257892334324077,-0.23573310876126966
99.99999999999989,-0.2605692284093552,-0.24913981806517055,-0.24306994362935228
100.99999999999989,-0.2649046768105681,-0.25456966885745735,-0.24920044873324446
101.99999999999989,-0.2683381821487894,-0.2589914793542312,-0.2542549270172953
102.99999999999987,-0.2709700350711846,-0.26251581434813964,-0.2583505355453048
103.99999999999987,-0.2728903286810896,-0.2652420393769914,-0.2615925936885436
104.99999999999987,-0.27417992838706545,-0.2672594559811036,-0.26407578163137424
105.99999999999986,-0.2749114738265174,-0.2686482238280903,-0.26588511376312357
106.99999999999986,-0.2751501132857826,-0.2694803519739418,-0.26709698526391096
107.99999999999986,-0.2749542913191156,-0.26982045817734573,-0.2677799742987448
108.99999999999986,-0.2743764073147055,-0.26972652198123614,-0.2679956368185316
109.99999999999984,-0.2734634216283599,-0.2692505448647858,-0.26779920402078766
110.99999999999984,-0.2722574005409182,-0.26843914301705857,-0.2672402085780385
111.99999999999984,-0.2707960064412966,-0.2673340898204656,-0.26636305760294254
112.99999999999983,-0.2691129331732907,-0.2659727902482053,-0.2652075340529351
113.99999999999983,-0.26723834506151634,-0.2643887638127774,-0.26380930642697054
114.99999999999983,-0.2651991699366577,-0.2626119646310265,-0.2622002691547844
115.99999999999982,-0.26301942060951644,-0.26066913928262947,-0.26040891039550007
