65.51555513,-0.005056509
64.49889741,0.020497536
63.26451391,0.018140923
61.90202156,-0.000638195
60.76259216,0.009177528
59.53883192,0.008182729
58.27493305,0.002042486
57.10140643,0.007487225
55.80104921,-0.003326678
54.89299208,0.036149073
53.46962603,0.009566446
52.22233396,0.005555059
50.80694566,-0.020004887
49.69468554,-0.006706285
48.62756012,0.012378215
47.17989502,-0.01731935
45.99076601,-0.01387471
44.55044962,-0.042630232
43.57831938,-0.011368128
42.14442626,-0.03930024
40.96633996,-0.034440015
39.79068374,-0.029268273
38.65925611,-0.018426788
37.52996959,-0.007310831
36.40276564,0.004072095
35.15268785,-0.000296398
33.94657823,0.000971467
32.90858555,0.023790546
31.62365976,0.014954824
30.63048668,0.043519409
29.39092429,0.040498903
28.27706356,0.053592321
27.32947664,0.088000676
26.05405536,0.080383355
24.90373053,0.088802374
23.83692863,0.107928347
22.81233794,0.132465451
21.95254022,0.178127663
20.72555738,0.176719753
19.78585931,0.212139394
19.05101489,0.273819594
17.99041899,0.293741126
17.01225244,0.324229424
16.23841656,0.380911239
15.50573278,0.442868416
14.89546458,0.520518266
14.40743983,0.613838723
13.87892994,0.701969319
13.2287084,0.774497477
12.65998334,0.857472817
12.17266038,0.950883239
11.76666353,1.054719001
11.36075932,1.15856664
10.99552215,1.267627459
10.75206985,1.392300099
10.42751413,1.506575946
10.02189332,1.610459914
9.778559,1.735147678
9.332517774,1.83385008
9.210885827,1.974139091
9.129801506,2.119625975
8.683888653,2.218344833
8.602822639,2.363834064
8.440698752,2.498932341
8.31911286,2.639227256
8.197532892,2.77952293
8.075958763,2.919819353
7.954390388,3.060116513
7.792308024,3.195220113
7.589718932,3.325131081
7.26560749,3.439463882
7.306119371,3.600538402
7.184585453,3.740839979
7.103565695,3.88633514
6.941532914,4.021445096
6.860519841,4.166941113
6.657996628,4.296860527
6.657996628,4.452741757
6.617493584,4.603430828
6.252989447,4.712585616
6.252989447,4.868466845
6.333986807,5.034731272
5.969514172,5.143890098
5.848031952,5.284198303
5.888525556,5.44527048
5.929019628,5.606342717
5.726553919,5.736269503
5.686062156,5.88696002
5.5240996,6.022078978
5.483610069,6.172769781
5.5240996,6.333841437
5.362144081,6.468961297
5.281168897,6.614462171
5.402632312,6.785914015
5.078738244,6.90027468
5.119223552,7.061345794
5.119223552,7.217227023
4.957284737,7.352349024
4.99776884,7.513419984
4.835834788,7.648542596
4.835834788,7.804423825
4.91680103,7.970684263
4.876317714,8.121375863
4.592945224,8.240931062
4.795352248,8.422759213
4.592945224,8.552693521
4.471505437,8.693007166
4.511985005,8.854077544
4.390547371,8.994391464
4.390547371,9.150272693
4.309590709,9.295775943
4.309590709,9.451657172
4.269112896,9.602349478
4.228635425,9.753041827
4.147681495,9.898545426
4.147681495,10.05442666
4.228635425,10.22068552
3.904827567,10.33505723
3.985777591,10.50131559
3.864353026,10.64163119
4.02625308,10.81826668
3.985777591,10.96895928
3.864353026,11.10927487
3.904827567,11.27034461
3.945302421,11.43141438
3.864353026,11.57691856
3.702457927,11.71204617
3.661984903,11.86273909
3.621512172,12.01343204
3.459624125,12.14856055
3.661984903,12.33038278
3.54056758,12.4706993
3.621512172,12.63695696
3.459624125,12.77208547
3.378681781,12.91759056
3.338211018,13.06828377
3.297740524,13.21897701
3.338211018,13.38004622
3.338211018,13.53592745
3.419152816,13.70218476
3.257270295,13.83731397
3.297740524,13.99838316
3.216800328,14.14388852
3.257270295,14.30495766
3.297740524,14.46602684
3.095391967,14.59596865
3.297740524,14.7777893
3.135861167,14.91291893
3.135861167,15.06880015
3.014454311,15.20911802
3.095391967,15.37537479
3.095391967,15.53125602
2.97398585,15.67157398
3.095391967,15.84301848
3.014454311,15.98852417
2.933517628,16.13402998
2.812114369,16.2743483
2.933517628,16.44579244
2.933517628,16.60167367
2.852581891,16.7471796
2.812114369,16.89787322
2.771647075,17.04856688
2.569313897,17.17851065
2.771647075,17.36032933
2.650246522,17.50064801
2.569313897,17.64615434
2.771647075,17.82797302
2.650246522,17.9682917
2.569313897,18.11379803
2.528847898,18.26449185
2.569313897,18.42556049
2.488382104,18.57106692
2.528847898,18.73213554
2.488382104,18.88282938
2.609780104,19.05427284
2.488382104,19.19459184
2.488382104,19.35047307
2.447916512,19.50116694
2.407451118,19.65186084
2.447916512,19.8129294
2.36698592,19.95843599
2.36698592,20.11431722
2.407451118,20.27538576
2.447916512,20.43645432
2.326520913,20.57677363
2.245591464,20.72228036
2.407451118,20.89891067
2.326520913,21.04441732
2.245591464,21.18992405
2.205127015,21.34061807
2.245591464,21.50168651
2.002807395,21.62644481
2.326520913,21.82382346
2.286056096,21.97451743
2.164662745,22.11483703
2.04327098,22.25515683
2.124198651,22.42141232
2.245591464,22.59285512
2.205127015,22.74354914
2.124198651,22.88905601
2.04327098,23.03456298
2.08373473,23.19563133
2.04327098,23.34632544
1.881417611,23.48145839
1.962343975,23.64771372
1.921880714,23.79840789
2.002807395,23.96466325
1.921880714,24.11017035
2.002807395,24.27642571
1.881417611,24.41674577
1.962343975,24.58300109
1.921880714,24.73369526
1.840954662,24.87920244
1.840954662,25.03508367
1.881417611,25.19615191
1.800491863,25.34165913
1.800491863,25.49754036
1.760029212,25.64823461
1.800491863,25.80930281
1.881417611,25.97555806
1.800491863,26.12106527
1.67910434,26.26138562
1.760029212,26.42764075
1.719566706,26.57833502
1.517256227,26.7082817
1.719566706,26.89009748
1.638642113,27.03560484
1.395871469,27.16036486
1.719566706,27.35774117
1.719566706,27.5136224
1.59818002,27.65394285
1.760029212,27.83057182
1.67910434,27.97607914
1.719566706,28.13714731
