D,F/R_pH_low,F/R_pH_mid,F/R_pH_high
0.1,3669.086087018302,4081.4932462835536,4338.090650954513
0.2,3549.1380267283275,3935.3202086779133,4175.066121589575
0.3,3473.4100098245563,3840.380005737138,4067.814361656595
0.4,3413.268630737201,3764.4420716507398,3981.77401206467
0.5,3360.9358358124437,3698.5547837063946,3907.233510054271
0.6,3312.5623123390583,3638.2002982681106,3839.242216713442
0.7,3266.4734274822026,3581.328076288889,3775.506341608402
0.7999999999999999,3221.778949417018,3526.7972485108858,3714.722865999398
0.8999999999999999,3178.029286792473,3473.9858022551407,3656.1582608658655
0.9999999999999999,3134.9896986627805,3422.533135223173,3599.3705389838656
1.0999999999999999,3092.5448711559316,3372.2291529298177,3544.0883313977884
1.2,3050.642175659213,3322.947526380087,3490.1376715957667
1.3,3009.262806641016,3274.610797114675,3437.4031962807408
1.4000000000000001,2968.4052084344644,3227.169776968689,3385.804939305674
1.5000000000000002,2928.0760359596784,3180.5917986151117,3335.2848288574196
1.6000000000000003,2888.283996375107,3134.8525274372264,3285.797185945566
1.7000000000000004,2849.050463698574,3089.9467072111584,3237.3195561419348
1.8000000000000005,2810.3778527987624,3045.852116753772,3189.8138079974897
1.9000000000000006,2772.271827297981,3002.553600522468,3143.2513428651764
2.0000000000000004,2734.736318155448,2960.036966350268,3097.6062678645167
2.1000000000000005,2697.7766605709694,2918.292020958332,3052.8583659493543
2.2000000000000006,2661.391285107033,2877.302954595798,3008.9826358442797
2.3000000000000007,2625.5937363361627,2837.072521456321,2965.9748704731182
2.400000000000001,2590.375398432025,2797.580314749372,2923.8070542342075
2.500000000000001,2555.732225745071,2758.8122994053506,2882.4587077225788
2.600000000000001,2521.659254779793,2720.7545259385342,2841.910085517814
2.700000000000001,2488.150215853827,2683.392546871584,2802.141466413492
2.800000000000001,2455.197482421896,2646.7112329919155,2763.132883688477
2.9000000000000012,2422.7924327800347,2610.695068806582,2724.8643776913336
3.0000000000000013,2390.9268013845326,2575.329564809643,2687.3174475223545
3.1000000000000014,2359.5926818563125,2540.601182714006,2650.4749259398113
3.2000000000000015,2328.7805270580884,2506.495042636577,2614.3184972748445
3.3000000000000016,2298.4829427101868,2472.999084451692,2578.8330966752756
3.4000000000000017,2268.6920212456275,2440.101052645216,2544.0036693188677
3.5000000000000018,2239.3990233623917,2407.788099020961,2509.8147221644613
3.6000000000000014,2210.5948613441974,2376.0472838206633,2476.2508365447898
3.7000000000000015,2182.270185194464,2344.8656388672453,2443.296716457626
3.8000000000000016,2154.415111410646,2314.229836295571,2410.9368185169906
3.9000000000000017,2127.019274566984,2284.1262209278984,2379.1553718752075
4.000000000000002,2100.0724642875985,2254.5414979474976,2347.937098602543
4.100000000000002,2073.5634987657872,2225.4614616079766,2317.2658487486883
4.200000000000002,2047.4833647677062,2196.874469780052,2287.128291184605
4.3000000000000025,2021.8249961052986,2168.7711828231577,2257.5136270085495
4.400000000000002,1996.581111446077,2141.142144562332,2228.411004508626
4.500000000000003,1971.7438922420824,2113.977412000861,2199.809117696815
4.600000000000002,1947.305333721041,2087.2669355516405,2171.6966054230356
4.700000000000002,1923.2565066638936,2060.9997293176916,2144.061162431976
4.8000000000000025,1899.5887581418247,2035.1651974093331,2116.890946960937
4.900000000000002,1876.2939051061585,2009.7533416209706,2090.1747975504204
5.000000000000003,1853.3631475556451,1984.7535461308626,2063.900934635384
6.000000000000003,1642.5325465102544,1755.5538833731596,1823.420406519084
7.000000000000003,1460.9162570140215,1558.988225877397,1617.716769719194
8.000000000000002,1303.3275754531076,1389.0287854180553,1440.22694908384
9.000000000000004,1165.7137485836747,1241.0417139081571,1285.9488671554186
10.000000000000004,1044.8814462443027,1111.4164062528364,1151.008672971098
11.000000000000004,938.2816329778685,997.2949216942881,1032.354378265026
12.000000000000005,843.8545801145942,896.3833790143709,927.5456699006221
13.000000000000005,759.9162662215841,806.8169031115432,834.6049550895971
14.000000000000007,685.0752560154967,727.0620566300855,751.9107275522813
15.000000000000005,618.1705508656271,655.8448674874363,678.11911569518
16.000000000000004,558.2248966152175,592.0971199760959,612.1057381604057
17.000000000000004,504.409168975943,534.9155993665635,552.9218845467165
18.000000000000004,456.0148063035069,483.5308783602447,499.7608635221109
19.0,412.43229931984683,437.2830382317539,451.9319392457286
20.0,373.13425673459386,395.6025517734759,408.83991882810324
21.0,337.66177526173954,357.9950746127424,369.9689353860831
22.0,305.61354392907094,324.0293131984491,334.86949915189683
22.999999999999996,276.63710342131657,293.3272447262157,303.14809078970103
23.999999999999996,250.42156633419884,265.55603906887586,274.45871310599637
24.999999999999996,226.69168849708848,240.42158385883891,248.49589585440276
25.999999999999993,205.20293446001793,217.6630198833699,224.98889823053398
26.999999999999993,185.7374061119829,197.04817723149168,203.69703417646662
27.999999999999993,168.10036656511173,178.36987588538025,184.40566939279017
28.999999999999993,152.11735014820206,161.442726939676,166.92287125099696
29.99999999999999,137.63172270244146,146.100418952627,151.07656736561702
30.999999999999993,124.50252943200363,132.19346029892336,136.71216363142378
31.999999999999996,112.60272856893563,119.58720355143443,123.69056857597808
33.0,101.81763600946574,108.1602223016452,111.88630414093176
34.0,92.04358554759489,97.8028116799366,101.18603760705872
35.0,83.18675809541297,88.41570198006035,91.4873179554314
36.00000000000001,75.16215118012208,79.90902293668265,82.69739033227502
37.00000000000001,67.89274358283762,72.20132400963216,74.73218331858794
38.00000000000001,61.30863121341594,65.21870550778493,67.51550979147095
39.000000000000014,55.346351830193484,58.89416213255236,60.9781929910831
40.000000000000014,49.9482919673588,53.16681155773385,55.057421874524046
41.000000000000014,45.06210718796177,47.98133919221607,49.69614861646116
42.00000000000002,40.6402450722474,43.28750324804189,44.84254538513819
43.00000000000002,36.63952178647279,39.0396456952059,40.44954875073097
44.00000000000002,33.020661747484645,35.19630681922222,36.47435367035423
45.00000000000003,29.74800019670719,31.71976265525992,32.87804587697827
46.00000000000003,26.789117912384707,28.57574513916313,29.625308440122968
47.00000000000003,24.114586378044468,25.73315952085406,26.684004202985363
48.000000000000036,21.697662437685757,23.163704619010904,24.024947934663263
49.000000000000036,19.51404604275367,20.84169150976268,21.621628310887072
50.000000000000036,17.541700649923147,18.7437995863887,19.44998082694836
51.00000000000004,15.760611731164552,16.848844189211245,17.488142491334372
52.00000000000004,14.15261938638874,15.137609078456446,15.716258471561808
53.00000000000004,12.701258040302678,13.592654902844085,14.116314145999063
54.00000000000005,11.391580475198536,12.19815118972815,12.671964887052814
55.00000000000005,10.210045481415374,10.93974753925249,11.368400804344157
56.00000000000005,9.144369186439818,9.804428463143886,10.192174789601413
57.00000000000006,8.183428824705343,8.780411863924991,9.131095349116654
