91.09727703,0.160275263
89.82458794,1.47E-01
88.60301103,1.41E-01
87.57239466,0.158752041
86.21806125,0.135250201
84.8684733,0.112356691
83.52358783,0.090065998
82.32178989,0.086117956
81.0316953,0.070851006
79.70001797,0.050253489
78.46424734,0.041950426
77.32347623,0.045825522
75.95889666,0.021010208
74.78005398,0.020004841
73.5144239,0.00787404
72.16281741,-0.015278231
71.03993301,-0.009110205
69.87542328,-0.008278206
68.62504081,-0.018454388
67.46736719,-0.016746054
66.2685822,-0.020307864
64.76387624,-6.31E-02
63.88125757,-2.61E-02
63.04446417,0.016724437
62.38499231,0.08229815
61.507265,1.20E-01
60.19399321,1.02E-01
58.92822455,0.089506662
57.62259556,0.07224833
56.58081747,0.088813519
55.28194034,0.072420719
54.07294863,0.067550494
52.91008943,0.068594077
51.66426061,0.059001637
50.50724255,0.060794007
49.18217993,0.041044441
47.81806166,0.016288262
46.50005824,-0.00255637
45.39721857,0.006181226
44.21211829,0.004373685
42.98743998,-0.002507434
41.84967334,0.00175281
40.8402617,0.022467112
39.32946954,-0.021091456
38.2407553,-0.010543096
37.07049028,-0.010448878
35.86076325,-0.015413366
34.69493603,-0.014750258
33.6142461,-0.003173247
32.41091219,-0.007318189
31.20966998,-0.011194992
30.05176529,-0.009516281
28.89567478,-0.007605007
27.90613322,0.015656478
26.71208949,0.01270246
25.60195718,0.020505199
24.73952356,0.060060879
23.83692863,0.094468207
22.81233794,0.113236681
21.74793858,0.126902009
20.92995132,0.172155347
20.11261627,0.217492295
19.41837572,0.278608947
18.68377453,0.334551696
18.07196884,0.406235822
17.37897271,0.467511998
16.72710023,0.53405989
15.95343602,0.58499508
15.54642694,0.682932451
14.89546458,0.749597013
14.52943054,0.852787048
14.0821808,0.945565897
13.7163489,1.048781845
13.18807852,1.131174513
12.86307658,1.239624527
12.37569454,1.327258744
12.29447797,1.466960045
11.72606899,1.544207272
11.52311009,1.668302203
10.99552215,1.750782355
10.83321719,1.880088788
