D,F/R_pH_low,F/R_pH_mid,F/R_pH_high
0.1,3216.3350612085233,4102.656827991249,4901.036308532401
0.2,3178.0499602350646,4015.1660220255035,4764.890873896596
0.3,3162.9005150084704,3963.7026795822553,4677.7487462411655
0.4,3152.2676625329773,3923.042973382247,4607.734178612081
0.5,3141.916145322415,3886.8036998464536,4546.283887144763
0.6,3130.0945549003836,3851.9973351338613,4489.182332314775
0.7,3116.379314071543,3817.511698552983,4434.620196442851
0.7999999999999999,3100.7398965311827,3782.854978237061,4381.639155640072
0.8999999999999999,3083.3378183865098,3747.871386570381,4329.765059504484
0.9999999999999999,3064.3913121996266,3712.547213148574,4278.7480811999885
1.0999999999999999,3044.134503656111,3676.9439099873707,4228.479343303539
1.2,3022.77584737341,3641.1272201023685,4178.895789148577
1.3,3000.5134341274056,3605.19156911563,4129.97401068201
1.4000000000000001,2977.5226324854702,3569.2250546172136,4081.7106408094423
1.5000000000000002,2953.955845933337,3533.3078580586443,4034.113670556336
1.6000000000000003,2929.944116251404,3497.510504456849,3987.194071685968
1.7000000000000004,2905.599419074037,3461.89358347859,3940.962084630465
1.8000000000000005,2881.0170028845873,3426.5081879482887,3895.4257737793823
1.9000000000000006,2856.277527550839,3391.396795048248,3850.5903417528334
2.0000000000000004,2831.4492865410075,3356.5940035235144,3806.458085306948
2.1000000000000005,2806.588637468378,3322.1262605071774,3763.0281640537537
2.2000000000000006,2781.739274389557,3288.010160737476,3720.2955683722507
2.3000000000000007,2756.9517044841373,3254.2784417939865,3678.2476864722726
2.400000000000001,2732.260008915387,3220.9428608262356,3636.893419990946
2.500000000000001,2707.6942125566006,3188.0151966909957,3596.2234056841257
2.600000000000001,2683.279261992931,3155.5036632160604,3556.229670034435
2.700000000000001,2659.035643104513,3123.4135414462653,3516.902732347376
2.800000000000001,2634.980419776422,3091.7482738038852,3478.231786216173
2.9000000000000012,2611.127713296847,3060.509237555304,3440.2056712190174
3.0000000000000013,2587.4886782851795,3029.6957209397538,3402.812911099503
3.1000000000000014,2564.0721883227293,2999.306036060315,3366.0410614562297
3.2000000000000015,2540.8855851230337,2969.3377285212855,3329.877654706094
3.3000000000000016,2517.934559680786,2939.7877076941377,3294.3093509006244
3.4000000000000017,2495.2250211809383,2910.6539642208472,3259.32549249176
3.5000000000000018,2472.761452403608,2881.9335042805865,3224.916101164618
3.6000000000000014,2450.5469047320435,2853.6222784554825,3191.0704082898033
3.7000000000000015,2428.583152867496,2825.7152609797445,3157.777092199795
3.8000000000000016,2406.870997809261,2798.2069995412726,3125.0243089388227
3.9000000000000017,2385.410450361224,2771.09141854153,3092.8000794386257
4.000000000000002,2364.200746783941,2744.3619630994795,3061.0926794607262
4.100000000000002,2343.2396591452243,2718.0105665225155,3029.889591901554
4.200000000000002,2322.524670535664,2692.0298157999705,2999.1771346995743
4.3000000000000025,2302.0547685628685,2666.4144406958226,2968.9445696242315
4.400000000000002,2281.829250884591,2641.1597024705566,2939.182922802702
4.500000000000003,2261.846829283123,2616.260394371156,2909.883499127251
4.600000000000002,2242.105734570064,2591.7110043819976,2881.0372611464995
4.700000000000002,2222.6032288446945,2567.504923937499,2852.634221973599
4.8000000000000025,2203.336280586091,2543.635540614527,2824.664049282469
4.900000000000002,2184.3022842098044,2520.096881099158,2797.1174185968425
5.000000000000003,2165.497950180788,2496.882229644845,2769.9847043805885
6.000000000000003,1989.4042681288167,2281.2732411752077,2519.525971987547
7.000000000000003,1832.9396944194561,2092.1227490509677,2301.913291987605
8.000000000000002,1693.293865271676,1925.0167001459586,2111.1679487979563
9.000000000000004,1568.0544357415122,1776.4210156158451,1942.6741978872824
10.000000000000004,1455.211235039265,1643.509724817771,1792.8277609329286
11.000000000000004,1353.0976620643635,1524.0045871249424,1658.7731761564776
12.000000000000005,1260.3294337951604,1416.0518630492015,1538.2187453744025
13.000000000000005,1175.7501372819434,1318.1283464881567,1429.3021359998265
14.000000000000007,1098.3872692669922,1228.9703459406164,1330.4930593921142
15.000000000000005,1027.4174455591922,1147.5200467314266,1240.5213707557489
16.000000000000004,962.1387692348852,1072.8849140286109,1158.3234219980955
17.000000000000004,901.9489846619736,1004.3061637617612,1083.0010492088365
18.000000000000004,846.328305766133,941.1342681610352,1013.7900035956976
19.0,794.825612356784,882.8097294669203,950.0357733302026
20.0,747.047348842083,828.84780383027,891.1742755140219
21.0,702.6483656045161,778.8261736219803,836.7165904948511
22.0,661.3247136113924,732.3753545832752,786.2365683299435
22.999999999999996,622.8076005985265,689.1702466718027,739.3611872220927
23.999999999999996,586.8584597931413,648.92380517529,695.7624332168614
24.999999999999996,553.2645248210346,611.3813937173774,655.1503717988899
25.999999999999993,521.8355636787794,576.3165775312885,617.2679397461886
26.999999999999993,492.4009167542769,543.527076448526,581.8863624796102
27.999999999999993,464.80699348173573,512.8314940495613,548.8012677671825
28.999999999999993,438.9151421175477,484.0668904943369,517.829552026291
29.99999999999999,414.59987951586965,457.08632687739834,488.8065488967395
30.999999999999993,391.74742044984663,431.75693310733567,461.58385866875057
31.999999999999996,370.25419738505894,407.9584245898242,436.0274938575195
33.0,350.0257619704743,385.58140421266756,412.01576539041395
34.0,330.97584419998356,364.52622432403155,389.43822441827854
35.0,313.02545506852,344.7019789226495,368.1942729152234
36.00000000000001,296.1020455996764,326.025385608371,348.1919963087102
37.00000000000001,280.1390257226127,308.42021365372875,329.3475220311206
38.00000000000001,265.07507176105963,291.81652401505437,311.58387071905946
39.000000000000014,250.85351167859034,276.1497820825023,294.8301949438503
40.000000000000014,237.4220451062143,261.36059698120806,279.02158399192194
41.000000000000014,224.73224073272715,247.39411555622806,264.0980645354543
42.00000000000002,212.73920537128987,234.19960755255752,250.00428089048
43.00000000000002,201.40127169192928,221.730101437478,236.6890239887549
44.00000000000002,190.67971060186244,209.941944611929,224.1048857695895
45.00000000000003,180.53844348510316,198.7946483970709,212.20785507286809
46.00000000000003,170.94385472993176,188.25071524296578,200.95712387921463
47.00000000000003,161.86460713283313,178.27495969899846,190.3147249763689
48.000000000000036,153.27147406219692,168.83467454925173,180.2453154933466
49.000000000000036,145.13701456742788,159.89932870090743,170.71582809873624
50.000000000000036,137.4355825178812,151.44037799288841,161.695537633847
51.00000000000004,130.14315183612834,143.43105611985428,153.15562402637602
52.00000000000004,123.23718087501801,135.8464512620994,145.06918273990445
53.00000000000004,116.696518507007,128.66310882663416,137.4109946822394
54.00000000000005,110.50126750555589,121.8589534986773,130.15734388919168
55.00000000000005,104.63271540460866,115.41333493638695,123.28614011566314
56.00000000000005,99.07334893789417,109.30692715399066,116.77657754798787
57.00000000000006,93.80654464950581,103.52137433218962,110.60904310282565
58.00000000000006,88.81667066312103,98.0395031527682,104.76512232086502
59.00000000000006,84.08906905120368,92.84509719172608,99.22744843353199
60.000000000000064,79.60980700587527,87.92288443378783,93.97971252492543
61.00000000000006,75.36579789856229,83.25846147283862,89.00656017371664
62.00000000000005,71.34466915838658,78.83818662284041,84.29343355579134
63.00000000000005,67.53469416829041,74.64928891193962,79.82661490986249
64.00000000000004,63.924801443204494,70.67962664867754,75.59320883658089
65.00000000000004,60.50455827533624,66.91769739386255,71.58096143243534
66.00000000000003,57.264051472252824,63.35267474817472,67.77830819165376
67.00000000000003,54.19389129880641,59.97430516645742,64.17436829847489
68.00000000000003,51.28524555468254,56.77287416486854,60.75878409379862
69.00000000000003,48.529707944695,53.739217929303265,57.521758354881136
70.00000000000001,45.91930530063995,50.86460706627241,54.45404554334197
71.00000000000001,43.44650149728656,48.14079058780346,51.54686951612717
72.00000000000001,41.104149432844224,45.559982652391945,48.791918218060246
73.0,38.885477098771176,43.11476318392919,46.18132606601169
74.0,36.78403047848473,40.79812158144828,43.70760716171695
75.0,34.793763408119986,38.6034010426182,41.363704120131416
75.99999999999999,32.90889842655853,36.52427673797666,39.142934496970376
76.99999999999999,31.12394320927944,34.55477244886243,37.03891208289888
77.99999999999999,29.433702706491843,32.68923266046878,35.04560780442864
78.99999999999999,27.83323203548556,30.922252887009854,33.15729414850038
79.99999999999997,26.3178857114887,29.248726919837125,31.368545460613053
80.99999999999997,24.88321532281478,27.663807735596215,29.67419504396266
81.99999999999997,23.52499855769089,26.162891374143936,28.069391584415385
82.99999999999996,22.239259285564597,24.741620294692286,26.549478194988385
83.99999999999996,21.022204177497443,23.395849155619057,25.11005406519038
84.99999999999996,19.870241272316797,22.12163527846621,23.746928119137607
85.99999999999994,18.779951232290465,20.91527781576125,22.456147941706003
86.99999999999994,17.74810007493742,19.773224471216043,21.23395935532508
87.99999999999994,16.771629807863334,18.692115521180725,20.07677807191614
88.99999999999994,15.847621241721992,17.668764869869996,18.98122470356373
89.99999999999993,14.973311040807483,16.700149681863326,17.94408275346645
90.99999999999993,14.146080113329278,15.783387924190592,16.962301268617004
91.99999999999993,13.363442894889957,14.915776984438414,16.032980104091706
92.99999999999991,12.623042199100622,14.094732281148486,15.153372402648522
93.99999999999991,11.922643843398479,13.317800297902963,14.320874805524696
94.99999999999991,11.260125109632597,12.582650388447007,13.533010690062737
95.9999999999999,10.633471133110806,11.887082750561966,12.787435724727153
96.9999999999999,10.04078961928874,11.229016094468129,12.081919568429852
97.9999999999999,9.480268498538797,10.60645360953268,11.414355145453866
