110.4668451,95.61403509,107.0175439
215.544157,167.5438596,186.8421053
323.892358,221.0526316,243.8596491
440.9381505,269.2982456,306.1403509
636.671127,296.4912281,325.4385965
842.5141243,336.8421053,383.3333333
1058.690158,329.8245614,385.0877193
1279.363663,336.8421053,392.9824561
1495.83705,353.5087719,401.754386
1793.264942,339.4736842,421.0526316
