D,F/R_pH_low,F/R_pH_mid,F/R_pH_high
0.1,1629.9768235501801,2329.337844624336,3143.647992124206
0.2,1693.3353416271518,2365.9168034994777,3144.678275731435
0.3,1753.781035412393,2406.281326345311,3158.5133664221394
0.4,1806.0131841644861,2441.7090886329893,3171.816285282633
0.5,1850.1480204846819,2471.1958496962793,3182.0756436011675
0.6,1886.917804838568,2494.8340579390624,3188.531250344819
0.7,1917.300812001021,2513.243186701391,3191.311506461792
0.7999999999999999,1942.1990153649376,2527.084465031407,3190.7569414062973
0.8999999999999999,1962.4142869838347,2536.9938903637576,3187.2828352308165
0.9999999999999999,1978.6358205905863,2543.5408652099163,3181.2939497300044
1.0999999999999999,1991.447364431992,2547.217797846331,3173.1603315537955
1.2,2001.3417421880279,2548.446631684818,3163.208576951876
1.3,2008.73476740825,2547.5867715306613,3151.7183439190176
1.4000000000000001,2013.977425180231,2544.943220362539,3138.942781421012
1.5000000000000002,2017.3665216819459,2540.7748507319525,3125.0867016630373
1.6000000000000003,2019.1546802174717,2535.3027834107384,3110.328272042949
1.7000000000000004,2019.5574676481476,2528.716047963264,3094.819620481774
1.8000000000000005,2018.7592880788447,2521.176378745421,3078.6897074772005
1.9000000000000006,2016.9210212163316,2512.826234051983,3062.0498912964877
2.0000000000000004,2014.1734126850947,2503.7768887956818,3044.9968379288625
2.1000000000000005,2010.6349660945189,2494.13264841471,3027.613180581045
2.2000000000000006,2006.4071962387666,2483.9817315571545,3009.968816128056
2.3000000000000007,2001.5774741902144,2473.3995066162506,2992.125915328295
2.400000000000001,1996.222564358374,2462.452331029335,2974.134365899753
2.500000000000001,1990.4095701911276,2451.1979476002566,2956.0383684119884
2.600000000000001,1984.1971546564375,2439.686571481797,2937.875726940832
2.700000000000001,1977.636628700011,2427.961786946077,2919.678933457681
2.800000000000001,1970.7728847553003,2416.0613890167992,2901.4757891028535
2.9000000000000012,1963.6452808759595,2404.0182122448778,2883.290899331618
3.0000000000000013,1956.2884388038267,2391.8608818048033,2865.1456254794134
3.1000000000000014,1948.7330133619168,2379.6145757189997,2847.0572161655978
3.2000000000000015,1941.0061226686644,2367.301345110859,2829.0418057052607
3.3000000000000016,1933.1316225822961,2354.94028097978,2811.113290278266
3.4000000000000017,1925.1306864254432,2342.54821910618,2793.2835280452173
3.5000000000000018,1917.0229135802836,2330.1409751095393,2775.5624762558064
3.6000000000000014,1908.8253653734675,2317.7325105123277,2757.9583276031085
3.7000000000000015,1900.5542371609467,2305.3341231347526,2740.477873800911
3.8000000000000016,1892.222763796628,2292.9575129501536,2723.1265573409464
3.9000000000000017,1883.8431239706413,2280.6112676493444,2705.9090819705266
4.000000000000002,1875.426065177182,2268.3032803594606,2688.8288197815123
4.100000000000002,1866.9810685528553,2256.040285017121,2671.888300797534
4.200000000000002,1858.5164147659464,2243.8279027921512,2655.091113311526
4.3000000000000025,1850.0394753227413,2231.6709999491623,2638.440148726852
4.400000000000002,1841.5567841119796,2219.5737350998547,2621.9375841460587
4.500000000000003,1833.0745718042708,2207.540240638882,2605.5849013637508
4.600000000000002,1824.5987996056115,2195.5746200899744,2589.382949424296
4.700000000000002,1816.1347942023292,2183.6804366042775,2573.331529466853
4.8000000000000025,1807.687361694181,2171.8608095416744,2557.4305290591474
4.900000000000002,1799.2606514286492,2160.1182117654607,2541.679794711525
5.000000000000003,1790.8580967354114,2148.454391155503,2526.0786183654504
6.000000000000003,1708.6999971181115,2036.369220078947,2378.1522916350286
7.000000000000003,1630.9134299644866,1932.7508870425654,2244.038202272506
8.000000000000002,1557.9867014698607,1837.2467302565146,2122.238544786952
9.000000000000004,1489.8477640402173,1749.1849614529988,2011.2667668412032
10.000000000000004,1426.2182095196642,1667.839762059427,1909.7935249335794
11.000000000000004,1366.7546741250364,1592.5233115020633,1816.6686875841215
12.000000000000005,1311.1082633252804,1522.6144284965703,1730.9090581883268
13.000000000000005,1258.948649953857,1457.56325578284,1651.6752114011879
14.000000000000007,1209.9727321347655,1396.8869333026048,1578.2495312460312
15.000000000000005,1163.906454554527,1340.162229204085,1510.0159147313632
16.000000000000004,1120.5037268515118,1287.0179106364774,1446.4429309747163
17.000000000000004,1079.5441244701403,1237.1276450899018,1387.070028565326
18.000000000000004,1040.8303462001988,1190.2037175483351,1331.4960261166027
19.0,1004.1854803331731,1145.9916133850725,1279.370021322346
20.0,969.4507074420305,1104.2653854433202,1230.3834760791585
21.0,936.4831228554425,1064.823787713122,1184.2640261559154
22.0,905.1538409516186,1027.4869371160466,1140.7703306718197
22.999999999999996,875.3463398456544,992.0937334717656,1099.6877083257677
23.999999999999996,846.955013377206,958.4992026532492,1060.8244812011935
24.999999999999996,819.8839349966026,926.5725841385095,1024.0089925818083
25.999999999999993,794.0457527832824,896.1956779032841,989.0868897683844
26.999999999999993,769.3606879016567,867.2612981879491,955.9192881319346
27.999999999999993,745.7559014584731,839.6720245882473,924.3805993042834
28.999999999999993,723.1646154248534,813.3390965934748,894.3569305637897
29.99999999999999,701.5254248241906,788.1814608145436,865.7449306539562
30.999999999999993,680.7818892897236,764.1249491951489,838.450466269148
31.999999999999996,660.8819793472967,741.1015580235423,812.3876578993295
33.0,641.7776483536364,719.0488084237195,787.4778991031458
34.0,623.4244690279254,697.9091433563016,763.6492237542175
35.0,605.7812869438574,677.6295488146327,740.8356593451743
36.00000000000001,588.8098850487413,658.1610916987381,718.9763469021286
37.00000000000001,572.474854035829,639.4584159021601,698.0152498470952
38.00000000000001,556.7431533547434,621.4795446113357,677.9006647287852
39.000000000000014,541.5840312374833,604.1855261786629,658.5848767774353
40.000000000000014,526.9687995591635,587.5401376635047,640.0235378630076
41.000000000000014,512.8706618445963,571.5096918814472,622.1755870266431
42.00000000000002,499.26455874605756,556.0627938558026,605.0030633074495
43.00000000000002,486.1270280251621,541.1701485756078,588.4704207125066
44.00000000000002,473.4360780990185,526.8043968774285,572.5446569489624
45.00000000000003,461.17107364779764,512.9399549992959,557.1950000402924
46.00000000000003,449.31263111420344,499.55286423506755,542.3927214483698
47.00000000000003,437.8425262730289,486.6206667480699,528.1109244787552
48.000000000000036,426.74360361002766,474.12229273992057,514.3245959574235
49.000000000000036,415.99970835796114,462.03794842727524,501.0100733816151
50.000000000000036,405.59560549475117,450.3490438411675,488.14527777584067
