95.43884,0.007121513
92.26608,0.03453185
88.91747,0.046057066
85.62721,0.062852995
81.87151,0.037605382
78.02713,0.004347344
74.13724,-0.03302142
70.66735,-0.032451324
67.51356,-0.003328103
63.96198,-0.010136738
61.04722,0.040578165
57.67229,0.049726232
54.23884,0.053587927
50.76959,0.054216023
46.76722,0.006686308
43.57851,0.032656015
39.14859,-0.053494521
35.72888,-0.048392239
32.07139,-0.064768409
28.6704,-0.057974047
25.27362,-0.050800759
22.30443,-0.005001788
19.36852,0.043803415
16.22483,0.073838896
13.37482,0.130404043
10.0702,0.145902711
7.7126,0.246947045
5.12518,0.327231373
2.89244,0.439554953
0.65761,0.551689185
0.32648,0.835786306
0.30722,1.148056112
0.1455,1.447456311
